Filename,FileComment,triggerCount,roiCount,runTime,inhibitTime,SyringeSampleVolume,syringeSamplingSpeed,temperature,RunFastFactor,sampleNumber,runSampleFast,Datetime,lookTime,runSampleFast_Int,flowRate_mins,volumeAnalyzed,DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710, COG,Datetime_GMT_underway,Datetime_UTC_underway
D20240405T234045_IFCB206,ar82a_underway,4254,4130,1201.655,353.4062847222222,5,20,16.21639505607692,5,7,False,2024-04-05 23:40:04,848.2487152777778,1,0.25,3.534369646990741,2024/04/05, 23:39:47.963,35.73,-74.849,-0.19,244.94,141.31,0.1,12.1,12.1,1007.6,1007.5,0.0,0.0,13.74,11.62,339,332,3.6,4.8,69.9,70.2,3.6,4.8,224.8,217.5,1009.7,1009.6,-7.34,303.62,1.12,31.6568,11.746,356.6,30.3,1492.038, NAN, NAN, NAN, NAN,,2024-04-05 23:39:47.963,2024-04-05 23:39:47.963000+00:00
D20240406T000440_IFCB206,ar82a_underway,4332,4169,1200.9204166666666,359.84767361111113,5,20,16.21639505607692,5,8,False,2024-04-06 00:04:04,841.0727430555555,1,0.25,3.504469762731481,2024/04/06, 00:03:47.965,35.73,-74.849, -0.16,230.82,330.04,0.13,12.2,12.2,1007.7,1007.8,0.0,0.0,13.74,11.62,358,352,4.9,4.7,69.9,70.2,4.9,4.7,228.1,222.0,1009.8,1009.9,-7.0,317.59,-0.01,31.6619,11.7484,356.6,30.5,1492.052, NAN, NAN, NAN, NAN,,2024-04-06 00:03:47.965,2024-04-06 00:03:47.965000+00:00
D20240406T002834_IFCB206,ar82a_underway,4257,4094,1200.9265277777777,353.69447916666667,5,20,16.322841992828273,5,9,False,2024-04-06 00:28:03,847.2320486111109,1,0.25,3.530133535879629,2024/04/06, 00:27:47.966,35.73,-74.849, -0.16,231.04,52.32,0.12,11.9,12.0,1008.1,1008.0,0.0,0.0,13.74,11.62,20,16,3.8,3.8,74.7,74.8,3.8,3.8,250.3,246.3,1010.2,1010.1,-6.53,334.02,-0.02,31.6683,11.7438,354.7,32.3,1492.044, NAN, NAN, NAN, NAN,,2024-04-06 00:27:47.966,2024-04-06 00:27:47.966000+00:00
D20240406T005228_IFCB206,ar82a_underway,4253,4112,1201.1847222222225,353.3479861111111,5,20,16.53573586633098,5,10,False,2024-04-06 00:52:02,847.8367361111113,1,0.25,3.5326530671296306,2024/04/06, 00:51:47.968,35.73,-74.849, -0.11,229.19,269.95,0.49,11.7,11.7,1008.3,1008.1,0.0,0.0,13.74,11.62,31,23,2.1,2.8,80.6,80.5,2.0,2.7,254.0,247.3,1010.4,1010.2,-6.98,346.94,-0.01,31.6665,11.7404,349.2,32.7,1492.03, NAN, NAN, NAN, NAN,,2024-04-06 00:51:47.968,2024-04-06 00:51:47.968000+00:00
D20240406T011622_IFCB206,ar82a_underway,4141,3967,1201.038611111111,344.076875,5,20,16.74862973983369,5,11,False,2024-04-06 01:16:02,856.9617361111111,1,0.25,3.570673900462963,2024/04/06, 01:15:47.969,35.73,-74.849, -0.03,230.79,103.13,0.27,12.6,12.7,1008.7,1008.6,0.0,0.0,13.74,11.62,58,45,3.7,5.9,59.9,59.6,3.8,6.0,289.5,276.5,1010.8,1010.7,-5.6,352.98,-0.02,31.6635,11.7324,355.0,32.6,1491.998, NAN, NAN, NAN, NAN,,2024-04-06 01:15:47.969,2024-04-06 01:15:47.969000+00:00
D20240406T014017_IFCB206,ar82a_underway,4154,4017,1200.9690277777777,345.1470486111112,5,20,16.75528267338064,5,12,False,2024-04-06 01:40:01,855.8219791666666,1,0.25,3.5659249131944444,2024/04/06, 01:39:47.971,35.73,-74.849, 0.26,289.42,69.41,0.14,13.1,13.2,1008.7,1008.7,0.0,0.0,13.74,11.62,21,18,6.9,6.6,52.3,51.9,6.9,6.6,309.9,306.8,1010.8,1010.8,-5.97,341.62,-0.02,31.6527,11.7322,351.0,33.0,1491.985, NAN, NAN, NAN, NAN,,2024-04-06 01:39:47.971,2024-04-06 01:39:47.971000+00:00
D20240406T020412_IFCB206,ar82a_underway,4099,3959,1200.936527777778,341.2125,5,20,16.855076676585043,5,13,False,2024-04-06 02:04:01,859.7240277777781,1,0.25,3.5821834490740754,2024/04/06, 02:03:47.972,35.73,-74.849, 0.33,288.04,318.33,0.13,12.5,12.5,1008.8,1008.8,0.0,0.0,13.74,11.62,21,17,8.1,7.4,61.9,59.6,8.0,7.4,308.7,304.7,1010.9,1010.9,-6.13,350.95,-0.01,31.6779,11.7254,352.9,33.4,1491.991, NAN, NAN, NAN, NAN,,2024-04-06 02:03:47.972,2024-04-06 02:03:47.972000+00:00
D20240406T022806_IFCB206,ar82a_underway,4170,4032,1201.03125,346.9917708333333,5,20,16.961523613336396,5,14,False,2024-04-06 02:28:00,854.0394791666668,1,0.25,3.5584978298611114,2024/04/06, 02:27:47.974,35.73,-74.849, 0.27,289.77,294.07,0.07,11.9,11.9,1008.7,1008.7,0.0,0.0,13.74,11.62,20,15,6.3,5.8,67.4,67.3,6.3,5.8,309.5,304.4,1010.8,1010.8,-6.11,351.96,-0.02,31.6859,11.7238,347.5,36.2,1491.995, NAN, NAN, NAN, NAN,,2024-04-06 02:27:47.974,2024-04-06 02:27:47.974000+00:00
D20240406T025200_IFCB206,ar82a_underway,4447,4336,1200.9708333333333,369.4552430555556,5,20,16.961523613336396,5,15,False,2024-04-06 02:52:00,831.5155902777776,1,0.25,3.464648292824074,2024/04/06, 02:51:47.975,35.73,-74.849, 0.32,289.15,24.94,0.43,11.9,11.9,1008.8,1008.7,0.0,0.0,13.74,11.62,23,19,7.8,7.6,64.4,64.8,7.7,7.5,310.7,306.6,1010.9,1010.8,-5.77,353.17,-0.01,31.6965,11.7109,372.8,10.0,1491.963, NAN, NAN, NAN, NAN,,2024-04-06 02:51:47.975,2024-04-06 02:51:47.975000+00:00
D20240406T031554_IFCB206,ar82a_underway,4535,4406,1201.0556944444445,376.805,5,20,17.06797055008775,5,16,False,2024-04-06 03:15:05,824.2506944444444,1,0.25,3.4343778935185183,2024/04/06, 03:14:47.977,35.73,-74.849, 0.32,294.96,259.94,0.16,11.8,11.8,1008.9,1008.7,0.0,0.0,13.74,11.62,12,7,8.2,7.7,65.2,65.3,8.2,7.6,307.4,302.4,1011.0,1010.8,-5.89,353.57,-0.01,31.6999,11.6951,355.3,23.9,1491.913, NAN, NAN, NAN, NAN,,2024-04-06 03:14:47.977,2024-04-06 03:14:47.977000+00:00
D20240406T033950_IFCB206,ar82a_underway,4556,4404,1200.983611111111,379.8540625,5,20,17.06797055008775,5,17,False,2024-04-06 03:39:05,821.129548611111,1,0.25,3.421373119212963,2024/04/06, 03:38:47.978,35.73,-74.849, 0.23,295.84,249.85,0.05,11.6,11.7,1009.0,1009.0,0.0,0.0,13.74,11.62,11,5,8.3,8.0,67.4,67.2,8.3,8.0,306.7,300.7,1011.1,1011.1,-5.66,357.61,-0.01,31.6973,11.6934,363.0,27.6,1491.903, NAN, NAN, NAN, NAN,,2024-04-06 03:38:47.978,2024-04-06 03:38:47.978000+00:00
D20240406T040345_IFCB206,ar82a_underway,4354,4220,1201.0459722222222,362.47260416666666,5,20,17.174417486839104,5,18,False,2024-04-06 04:03:04,838.5733680555555,1,0.25,3.494055700231482,2024/04/06, 04:02:47.980,35.73,-74.849, 0.21,295.6,36.41,0.15,11.6,11.7,1008.8,1008.8,0.0,0.0,13.74,11.62,10,4,8.2,8.1,65.0,65.1,8.2,8.1,306.1,300.1,1010.9,1010.9,-5.67,356.07,-0.01,31.7153,11.6744,351.6,27.1,1491.859, NAN, NAN, NAN, NAN,,2024-04-06 04:02:47.980,2024-04-06 04:02:47.980000+00:00
D20240406T042740_IFCB206,ar82a_underway,4316,4183,1200.931111111111,358.6998263888889,5,20,17.174417486839104,5,19,False,2024-04-06 04:27:04,842.2312847222222,1,0.25,3.509297019675926,2024/04/06, 04:26:47.982,35.73,-74.849, 0.30,317.09,72.08,0.41,11.0,10.8,1008.7,1009.1,0.0,0.0,13.74,11.62,47,40,11.9,13.9,65.9,66.8,11.7,13.7,3.5,356.5,1010.8,1011.2,-5.82,351.82,-0.01,31.7357,11.6629,350.2,27.7,1491.844, NAN, NAN, NAN, NAN,,2024-04-06 04:26:47.982,2024-04-06 04:26:47.982000+00:00
